id,grade,x_origin,y_origin,z_origin,x_destination,y_destination,z_destination,timeToImpact
17639,292,0.5,4.5200000032782555,0.5,0.686279296875,4.0319628939032555,111.029541015625,2777
17641,293,0.5,4.5200000032782555,0.5,0.2529296875,4.0317187532782555,111.991943359375,2871
17643,294,0.5,4.5200000032782555,0.5,-0.472900390625,4.0319628939032555,110.016357421875,2856
17645,295,0.5,4.5200000032782555,0.5,-0.860595703125,4.0326953157782555,111.0615234375,2880
17647,296,0.5,4.5200000032782555,0.5,1.23388671875,4.0322070345282555,109.59521484375,2836
17649,297,0.5,4.5200000032782555,0.5,-0.2529296875,4.0324511751532555,108.15234375,2828
17651,298,0.5,4.5200000032782555,0.5,1.41748046875,4.0322070345282555,113.328125,2794
17653,299,0.5,4.5200000032782555,0.5,0.574951171875,4.0326953157782555,110.7158203125,2866
17655,300,0.5,4.5200000032782555,0.5,0.260009765625,4.0324511751532555,111.9765625,2899
17657,301,0.5,4.5200000032782555,0.5,2.37158203125,4.0334277376532555,114.3056640625,2956
17659,302,0.5,4.5200000032782555,0.5,1.501708984375,4.0331835970282555,112.122314453125,2955
17661,303,0.5,4.5200000032782555,0.5,0.155517578125,4.0324511751532555,111.4765625,2843
17663,304,0.5,4.5200000032782555,0.5,0.299072265625,4.0331835970282555,115.777587890625,2974
17665,305,0.5,4.5200000032782555,0.5,1.7431640625,4.0334277376532555,110.87646484375,2935
17667,306,0.5,4.5200000032782555,0.5,0.3544921875,4.0331835970282555,111.3720703125,2934
17669,307,0.5,4.5200000032782555,0.5,0.05712890625,4.0339160189032555,112.512939453125,3012
17671,308,0.5,4.5200000032782555,0.5,-0.454345703125,4.0331835970282555,112.176025390625,2890
17673,309,0.5,4.5200000032782555,0.5,0.76416015625,4.0334277376532555,115.161376953125,2985
17675,310,0.5,4.5200000032782555,0.5,1.2275390625,4.0336718782782555,112.572021484375,2976
17677,311,0.5,4.5200000032782555,0.5,0.079833984375,4.0339160189032555,112.281982421875,2979
17679,312,0.5,4.5200000032782555,0.5,0.4189453125,25.383769534528255,49.95068359375,1136
17681,313,0.5,4.5200000032782555,0.5,2.781494140625,4.0339160189032555,112.23681640625,2951
17683,314,0.5,4.5200000032782555,0.5,-1.081787109375,4.0344043001532555,112.999267578125,2996
17685,315,0.5,4.5200000032782555,0.5,0.7490234375,24.992167972028255,50.88720703125,1217
17687,316,0.5,4.5200000032782555,0.5,-0.141845703125,4.0344043001532555,113.593017578125,2944
17689,317,0.5,4.5200000032782555,0.5,0.200439453125,25.787578128278255,49.95068359375,1197
17691,318,0.5,4.5200000032782555,0.5,-1.030517578125,4.0353808626532555,114.681640625,3104
17693,319,0.5,4.5200000032782555,0.5,-0.2841796875,4.0339160189032555,111.98876953125,3015
17695,320,0.5,4.5200000032782555,0.5,0.890380859375,24.992167972028255,49.97265625,1169
17697,321,0.5,4.5200000032782555,0.5,0.5166015625,25.869365237653255,49.95068359375,1120
17699,322,0.5,4.5200000032782555,0.5,0.54150390625,24.993388675153255,50.862060546875,1183
17701,323,0.5,4.5200000032782555,0.5,0.546875,4.0358691439032555,117.082763671875,3105
17703,324,0.5,4.5200000032782555,0.5,0.157958984375,25.066386722028255,49.950439453125,1191
17705,325,0.5,4.5200000032782555,0.5,1.72314453125,4.0346484407782555,115.67431640625,3102
17707,326,0.5,4.5200000032782555,0.5,0.455322265625,25.701884768903255,49.95068359375,1095
17709,327,0.5,4.5200000032782555,0.5,0.960205078125,25.817607425153255,49.95068359375,1164
17711,328,0.5,4.5200000032782555,0.5,0.139892578125,4.0361132845282555,115.10302734375,3141
17713,329,0.5,4.5200000032782555,0.5,1.15283203125,4.0361132845282555,114.766845703125,3159
17715,330,0.5,4.5200000032782555,0.5,0.6630859375,4.0358691439032555,116.603515625,3218
17717,331,0.5,4.5200000032782555,0.5,0.589111328125,25.988505862653255,49.95068359375,1212
17719,332,0.5,4.5200000032782555,0.5,0.798583984375,4.0356250032782555,117.57421875,3126
17721,333,0.5,4.5200000032782555,0.5,1.062255859375,4.0361132845282555,118.0595703125,3193
17723,334,0.5,4.5200000032782555,0.5,0.025146484375,4.0356250032782555,112.97265625,3137
17725,335,0.5,4.5200000032782555,0.5,0.214599609375,25.915263675153255,49.950439453125,1245
17727,336,0.5,4.5200000032782555,0.5,0.68115234375,4.0363574251532555,117.55078125,3179
17729,337,0.5,4.5200000032782555,0.5,0.195556640625,4.0366015657782555,115.81982421875,3219
17731,338,0.5,4.5200000032782555,0.5,2.075439453125,4.0353808626532555,118.94287109375,3207
17733,339,0.5,4.5200000032782555,0.5,1.537841796875,4.0363574251532555,117.59375,3164
17735,340,0.5,4.5200000032782555,0.5,0.870361328125,4.0361132845282555,115.091064453125,3186
17737,341,0.5,4.5200000032782555,0.5,-0.0009765625,4.0366015657782555,116.28466796875,3145
17739,342,0.5,4.5200000032782555,0.5,0.16357421875,4.0363574251532555,113.580078125,3211
17741,343,0.5,4.5200000032782555,0.5,0.76025390625,4.0370898470282555,116.512451171875,3268
17743,344,0.5,4.5200000032782555,0.5,-0.0947265625,4.0363574251532555,116.758544921875,3204
17745,345,0.5,4.5200000032782555,0.5,1.26513671875,4.0368457064032555,113.629638671875,3248
17747,346,0.5,4.5200000032782555,0.5,-1.15380859375,4.0361132845282555,114.141357421875,3184
17749,347,0.5,4.5200000032782555,0.5,0.6142578125,4.0368457064032555,118.666748046875,3254
17751,348,0.5,4.5200000032782555,0.5,0.83984375,4.0368457064032555,118.5703125,3191
17753,349,0.5,4.5200000032782555,0.5,1.2978515625,4.0370898470282555,116.2744140625,3260
17755,350,0.5,4.5200000032782555,0.5,2.402587890625,4.0370898470282555,116.285400390625,3188
17757,351,0.5,4.5200000032782555,0.5,2.017333984375,4.0370898470282555,116.6650390625,3268
17759,352,0.5,4.5200000032782555,0.5,-0.19873046875,4.0370898470282555,115.54443359375,3223
17761,353,0.5,4.5200000032782555,0.5,0.271728515625,4.0370898470282555,116.24365234375,3247
17763,354,0.5,4.5200000032782555,0.5,0.74951171875,4.0368457064032555,118.286865234375,3268
17765,355,0.5,4.5200000032782555,0.5,-0.638671875,4.0370898470282555,116.674072265625,3291
17767,356,0.5,4.5200000032782555,0.5,0.859130859375,4.0373339876532555,114.925048828125,3297
17769,357,0.5,4.5200000032782555,0.5,1.34130859375,4.0375781282782555,116.643798828125,3320
17771,358,0.5,4.5200000032782555,0.5,1.21240234375,4.0380664095282555,117.668212890625,3400
17773,359,0.5,4.5200000032782555,0.5,2.15478515625,4.0378222689032555,115.724609375,3236
17775,360,0.5,4.5200000032782555,0.5,-2.330078125,4.0383105501532555,119.113037109375,3379
17777,361,0.5,4.5200000032782555,0.5,0.82958984375,4.0375781282782555,116.617919921875,3292
17779,362,0.5,4.5200000032782555,0.5,0.241455078125,4.0378222689032555,114.563720703125,3365
17781,363,0.5,4.5200000032782555,0.5,0.392333984375,4.0378222689032555,115.802490234375,3378
17783,364,0.5,4.5200000032782555,0.5,-0.69677734375,4.0383105501532555,116.044677734375,3328
17785,365,0.5,4.5200000032782555,0.5,0.806640625,4.0378222689032555,115.825439453125,3337
17787,366,0.5,4.5200000032782555,0.5,0.940673828125,4.0383105501532555,114.97900390625,3350
17789,367,0.5,4.5200000032782555,0.5,0.126953125,4.0387988314032555,116.553955078125,3449
17791,368,0.5,4.5200000032782555,0.5,0.6435546875,4.0380664095282555,117.797119140625,3400
17793,369,0.5,4.5200000032782555,0.5,0.87109375,4.0385546907782555,118.2265625,3419
17795,370,0.5,4.5200000032782555,0.5,0.664794921875,4.0383105501532555,116.03955078125,3331
17797,371,0.5,4.5200000032782555,0.5,0.947021484375,4.0380664095282555,116.60302734375,3379
17799,372,0.5,4.5200000032782555,0.5,-0.9296875,4.0385546907782555,117.734130859375,3450
17801,373,0.5,4.5200000032782555,0.5,1.726806640625,4.0385546907782555,117.091552734375,3432
17803,374,0.5,4.5200000032782555,0.5,3.3291015625,4.0385546907782555,117.884765625,3423
17805,375,0.5,4.5200000032782555,0.5,0.35498046875,4.0390429720282555,117.48876953125,3525
17807,376,0.5,4.5200000032782555,0.5,0.67138671875,4.0395312532782555,118.549072265625,3502
17809,377,0.5,4.5200000032782555,0.5,-0.817626953125,4.0387988314032555,119.409912109375,3500
17811,378,0.5,4.5200000032782555,0.5,0.884521484375,4.0392871126532555,115.9814453125,3489
17813,379,0.5,4.5200000032782555,0.5,-0.969970703125,4.0390429720282555,118.17333984375,3454
17815,380,0.5,4.5200000032782555,0.5,0.455810546875,4.0387988314032555,116.653076171875,3447
17817,381,0.5,4.5200000032782555,0.5,1.865234375,4.0395312532782555,118.596435546875,3560
17819,382,0.5,4.5200000032782555,0.5,1.4150390625,4.0397753939032555,119.255859375,3570
17821,383,0.5,4.5200000032782555,0.5,1.623291015625,4.0392871126532555,116.70947265625,3516
17823,384,0.5,4.5200000032782555,0.5,0.12841796875,4.0392871126532555,119.42333984375,3525
17825,385,0.5,4.5200000032782555,0.5,2.720458984375,4.0395312532782555,114.913330078125,3520
17827,386,0.5,4.5200000032782555,0.5,1.144287109375,4.0397753939032555,116.0205078125,3546
17829,387,0.5,4.5200000032782555,0.5,2.2216796875,4.0397753939032555,116.483154296875,3518
17831,388,0.5,4.5200000032782555,0.5,-1.8466796875,4.0395312532782555,114.384521484375,3505
17833,389,0.5,4.5200000032782555,0.5,-0.829345703125,4.0402636751532555,119.82080078125,3626
17835,390,0.5,4.5200000032782555,0.5,0.115478515625,4.0400195345282555,117.250732421875,3526
17837,391,0.5,4.5200000032782555,0.5,1.100830078125,4.0402636751532555,116.009033203125,3562
17839,392,0.5,4.5200000032782555,0.5,1.581298828125,4.0400195345282555,114.96240234375,3553
17841,393,0.5,4.5200000032782555,0.5,-1.153564453125,4.0397753939032555,116.57568359375,3533
17843,394,0.5,4.5200000032782555,0.5,1.29541015625,4.0405078157782555,118.521728515625,3615
17845,395,0.5,4.5200000032782555,0.5,-0.334228515625,4.0402636751532555,119.250732421875,3621
17847,396,0.5,4.5200000032782555,0.5,0.01171875,4.0405078157782555,118.18017578125,3606
17849,397,0.5,4.5200000032782555,0.5,-0.858154296875,4.0400195345282555,113.995361328125,3488
17851,398,0.5,4.5200000032782555,0.5,1.89453125,4.0405078157782555,117.0048828125,3633
17853,399,0.5,4.5200000032782555,0.5,-0.044677734375,4.0402636751532555,115.393310546875,3573
17855,400,0.5,4.5200000032782555,0.5,0.2724609375,4.0402636751532555,116.6025390625,3557
17857,401,0.5,4.5200000032782555,0.5,2.527587890625,4.0405078157782555,114.9853515625,3593
17859,402,0.5,4.5200000032782555,0.5,-0.35546875,4.0405078157782555,117.285888671875,3622
17861,403,0.5,4.5200000032782555,0.5,1.10498046875,4.0407519564032555,116.4150390625,3624
17863,404,0.5,4.5200000032782555,0.5,2.646484375,4.0405078157782555,114.4267578125,3552
17865,405,0.5,4.5200000032782555,0.5,2.5068359375,4.0412402376532555,116.160888671875,3679
17867,406,0.5,4.5200000032782555,0.5,1.569580078125,4.0412402376532555,115.894287109375,3673
17869,407,0.5,4.5200000032782555,0.5,1.6298828125,4.0412402376532555,118.5390625,3775
17871,408,0.5,4.5200000032782555,0.5,0.189208984375,4.0409960970282555,114.664794921875,3568
17873,409,0.5,4.5200000032782555,0.5,0.033203125,4.0412402376532555,115.24365234375,3648
17875,410,0.5,4.5200000032782555,0.5,-0.37890625,4.0407519564032555,119.346435546875,3663
17877,411,0.5,4.5200000032782555,0.5,0.935791015625,4.0407519564032555,115.779296875,3635
17879,412,0.5,4.5200000032782555,0.5,0.427734375,4.0414843782782555,117.20947265625,3703
17881,413,0.5,4.5200000032782555,0.5,-0.033447265625,4.0409960970282555,117.43896484375,3630
17883,414,0.5,4.5200000032782555,0.5,0.38330078125,4.0417285189032555,115.62353515625,3723
17885,415,0.5,4.5200000032782555,0.5,0.598876953125,4.0417285189032555,115.601318359375,3697
17887,416,0.5,4.5200000032782555,0.5,1.720947265625,4.0407519564032555,118.662109375,3657
17889,417,0.5,4.5200000032782555,0.5,1.120849609375,4.0417285189032555,115.305908203125,3714
17891,418,0.5,4.5200000032782555,0.5,1.38134765625,4.0417285189032555,115.080322265625,3686
17893,419,0.5,4.5200000032782555,0.5,0.6279296875,4.0417285189032555,114.49853515625,3735
17895,420,0.5,4.5200000032782555,0.5,-0.559326171875,4.0422168001532555,118.16650390625,3791
17897,421,0.5,4.5200000032782555,0.5,0.9599609375,4.0417285189032555,115.48388671875,3778
17899,422,0.5,4.5200000032782555,0.5,0.5244140625,4.0417285189032555,118.636962890625,3747
17901,423,0.5,4.5200000032782555,0.5,0.2880859375,4.0417285189032555,117.886962890625,3777
17903,424,0.5,4.5200000032782555,0.5,0.530029296875,4.0417285189032555,117.33984375,3784
17905,425,0.5,4.5200000032782555,0.5,-0.638916015625,4.0417285189032555,118.060546875,3696
17907,426,0.5,4.5200000032782555,0.5,0.52587890625,4.0422168001532555,116.89990234375,3820
17909,427,0.5,4.5200000032782555,0.5,-0.442138671875,4.0419726595282555,112.510009765625,3712
17911,428,0.5,4.5200000032782555,0.5,1.3447265625,4.0424609407782555,114.631591796875,3834
17913,429,0.5,4.5200000032782555,0.5,1.05810546875,4.0422168001532555,114.51416015625,3766
17915,430,0.5,4.5200000032782555,0.5,-0.1357421875,4.0424609407782555,117.741455078125,3885
17917,431,0.5,4.5200000032782555,0.5,3.011474609375,4.0422168001532555,117.33837890625,3833
17919,432,0.5,4.5200000032782555,0.5,2.46435546875,4.0424609407782555,115.211669921875,3781
17921,433,0.5,4.5200000032782555,0.5,1.791015625,4.0427050814032555,113.4150390625,3849
17923,434,0.5,4.5200000032782555,0.5,0.2861328125,4.0424609407782555,114.260986328125,3744
17925,435,0.5,4.5200000032782555,0.5,-0.28271484375,4.0427050814032555,116.80615234375,3927
17927,436,0.5,4.5200000032782555,0.5,0.3388671875,4.0422168001532555,114.35498046875,3748
17929,437,0.5,4.5200000032782555,0.5,1.91015625,4.0424609407782555,115.79736328125,3845
17931,438,0.5,4.5200000032782555,0.5,-0.9892578125,4.0424609407782555,115.358642578125,3846
17933,439,0.5,4.5200000032782555,0.5,1.901611328125,4.0475878939032555,112.062255859375,6078
17935,440,0.5,4.5200000032782555,0.5,1.76806640625,4.0424609407782555,114.607666015625,3875
17937,441,0.5,4.5200000032782555,0.5,0.53759765625,4.0427050814032555,115.112060546875,3830
17939,442,0.5,4.5200000032782555,0.5,-0.9697265625,4.0429492220282555,113.8369140625,3901
17941,443,0.5,4.5200000032782555,0.5,2.206787109375,4.0427050814032555,114.901123046875,3915
17943,444,0.5,4.5200000032782555,0.5,1.270263671875,4.0427050814032555,116.339111328125,3826
17945,445,0.5,4.5200000032782555,0.5,1.84326171875,4.0431933626532555,115.4580078125,3915
17947,446,0.5,4.5200000032782555,0.5,1.301513671875,4.0431933626532555,113.75390625,3924
17949,447,0.5,4.5200000032782555,0.5,0.2646484375,4.0431933626532555,114.56640625,3976
17951,448,0.5,4.5200000032782555,0.5,0.354248046875,4.0429492220282555,115.822509765625,3910
17953,449,0.5,4.5200000032782555,0.5,0.6064453125,4.0434375032782555,115.129150390625,3964
17955,450,0.5,4.5200000032782555,0.5,-1.1396484375,4.0436816439032555,113.841064453125,3995
17957,451,0.5,4.5200000032782555,0.5,1.434326171875,4.0431933626532555,115.635009765625,3950
17959,452,0.5,4.5200000032782555,0.5,2.117431640625,4.0434375032782555,112.202880859375,3983
17961,453,0.5,4.5200000032782555,0.5,0.8955078125,4.0436816439032555,112.92138671875,3963
17963,454,0.5,4.5200000032782555,0.5,-1.767578125,4.0429492220282555,114.208251953125,3844
17965,455,0.5,4.5200000032782555,0.5,1.492431640625,4.0436816439032555,115.3427734375,4047
17967,456,0.5,4.5200000032782555,0.5,-0.31982421875,4.0434375032782555,114.49267578125,4001
17971,457,0.5,4.5200000032782555,0.5,-0.26953125,4.0436816439032555,112.89990234375,3940
17973,458,0.5,4.5200000032782555,0.5,0.426513671875,4.0436816439032555,112.04443359375,3996
17977,459,0.5,4.5200000032782555,0.5,2.610107421875,4.0439257845282555,112.83056640625,4065
17981,460,0.5,4.5200000032782555,0.5,-0.93994140625,4.0431933626532555,113.66796875,3941
17983,461,0.5,4.5200000032782555,0.5,0.943603515625,4.0434375032782555,111.362060546875,3925
17987,462,0.5,4.5200000032782555,0.5,0.63623046875,4.0439257845282555,113.97607421875,4049
17989,463,0.5,4.5200000032782555,0.5,0.861572265625,4.0436816439032555,112.461669921875,4012
17991,464,0.5,4.5200000032782555,0.5,2.970703125,4.0441699251532555,111.691650390625,4050
17993,465,0.5,4.5200000032782555,0.5,-2.090087890625,4.0436816439032555,111.74072265625,4003
17995,466,0.5,4.5200000032782555,0.5,-0.770751953125,4.0436816439032555,111.921875,3989
17997,467,0.5,4.5200000032782555,0.5,-1.216064453125,4.0441699251532555,110.30859375,4016
17999,468,0.5,4.5200000032782555,0.5,-1.470947265625,4.0436816439032555,112.215087890625,4029
18001,469,0.5,4.5200000032782555,0.5,0.76123046875,4.0441699251532555,111.93115234375,3993
18005,470,0.5,4.5200000032782555,0.5,-0.2119140625,4.0441699251532555,114.075439453125,4110
18019,471,0.5,4.5200000032782555,0.5,-0.77001953125,4.0441699251532555,112.553466796875,4101
18024,472,0.5,4.5200000032782555,0.5,2.007080078125,4.0441699251532555,114.001953125,4056
18028,473,0.5,4.5200000032782555,0.5,-1.501220703125,4.0444140657782555,111.388916015625,4081
18030,474,0.5,4.5200000032782555,0.5,1.22509765625,4.0446582064032555,112.241455078125,4128
18032,475,0.5,4.5200000032782555,0.5,-0.00634765625,4.0444140657782555,110.713134765625,3999
18034,476,0.5,4.5200000032782555,0.5,0.343017578125,4.0441699251532555,110.825439453125,4034
18036,477,0.5,4.5200000032782555,0.5,-0.474365234375,4.0444140657782555,109.8349609375,4093
18041,478,0.5,4.5200000032782555,0.5,1.93310546875,4.0444140657782555,110.96533203125,4132
18043,479,0.5,4.5200000032782555,0.5,-0.284423828125,4.0444140657782555,111.552734375,4048
18045,480,0.5,4.5200000032782555,0.5,-2.12255859375,4.0446582064032555,110.711669921875,4136
18048,481,0.5,4.5200000032782555,0.5,2.121337890625,4.0444140657782555,110.74365234375,4085
18052,482,0.5,4.5200000032782555,0.5,-2.233154296875,4.0449023470282555,110.5302734375,4172
18054,483,0.5,4.5200000032782555,0.5,2.237548828125,4.0444140657782555,111.842529296875,4077
18056,484,0.5,4.5200000032782555,0.5,-0.8251953125,4.0444140657782555,111.760986328125,4092
18058,485,0.5,4.5200000032782555,0.5,-1.013427734375,4.0449023470282555,109.553466796875,4046
18060,486,0.5,4.5200000032782555,0.5,-1.0751953125,4.0444140657782555,110.697509765625,4091
18062,487,0.5,4.5200000032782555,0.5,-0.498046875,4.0449023470282555,110.328369140625,4145
18064,488,0.5,4.5200000032782555,0.5,0.9658203125,4.0449023470282555,107.418701171875,4144
18066,489,0.5,4.5200000032782555,0.5,1.366943359375,4.0446582064032555,111.500244140625,4054
18069,490,0.5,4.5200000032782555,0.5,0.80322265625,4.0449023470282555,109.88427734375,4081
18073,491,0.5,4.5200000032782555,0.5,1.20068359375,4.0449023470282555,110.5224609375,4190
18077,492,0.5,4.5200000032782555,0.5,-0.92822265625,4.0449023470282555,109.376953125,4146
18079,493,0.5,4.5200000032782555,0.5,-1.5546875,4.0451464876532555,109.684814453125,4151
18085,494,0.5,4.5200000032782555,0.5,-0.024658203125,4.0451464876532555,110.168701171875,4238
18087,495,0.5,4.5200000032782555,0.5,-0.078369140625,4.0451464876532555,108.243896484375,4179
18091,496,0.5,4.5200000032782555,0.5,1.22216796875,4.0449023470282555,111.703125,4183
18093,497,0.5,4.5200000032782555,0.5,2.146240234375,4.0451464876532555,110.262451171875,4187
18097,498,0.5,4.5200000032782555,0.5,-2.123046875,4.0451464876532555,109.485595703125,4113
18101,499,0.5,4.5200000032782555,0.5,-0.000244140625,4.0453906282782555,107.661376953125,4215
18103,500,0.5,4.5200000032782555,0.5,0.49609375,4.0449023470282555,110.5205078125,4189
18105,501,0.5,4.5200000032782555,0.5,2.38916015625,4.0456347689032555,109.625732421875,4231
18109,502,0.5,4.5200000032782555,0.5,-0.045654296875,4.0453906282782555,111.23583984375,4289
18113,503,0.5,4.5200000032782555,0.5,-0.427490234375,4.0453906282782555,107.314453125,4254
18115,504,0.5,4.5200000032782555,0.5,0.1787109375,4.0456347689032555,108.066650390625,4229
18120,505,0.5,4.5200000032782555,0.5,-1.42041015625,4.0456347689032555,107.630615234375,4196
18122,506,0.5,4.5200000032782555,0.5,-1.43505859375,4.0456347689032555,109.302978515625,4291
18124,507,0.5,4.5200000032782555,0.5,-3.17041015625,4.0458789095282555,108.523681640625,4311
18126,508,0.5,4.5200000032782555,0.5,1.213623046875,4.0453906282782555,110.425537109375,4272
18128,509,0.5,4.5200000032782555,0.5,0.66357421875,4.0456347689032555,105.44921875,4237
18130,510,0.5,4.5200000032782555,0.5,0.091796875,4.0456347689032555,107.224365234375,4236
18132,511,0.5,4.5200000032782555,0.5,1.67919921875,4.0453906282782555,110.097412109375,4216
18138,512,0.5,4.5200000032782555,0.5,0.201171875,4.0453906282782555,106.702392578125,4225
18140,513,0.5,4.5200000032782555,0.5,1.33154296875,4.0456347689032555,107.632080078125,4267
18144,514,0.5,4.5200000032782555,0.5,-0.171630859375,4.0458789095282555,105.33056640625,4249
18148,515,0.5,4.5200000032782555,0.5,-0.338623046875,4.0456347689032555,107.1318359375,4233
18150,516,0.5,4.5200000032782555,0.5,0.84326171875,4.0456347689032555,104.458251953125,4202
18152,517,0.5,4.5200000032782555,0.5,3.81982421875,4.0456347689032555,104.099365234375,4199
18155,518,0.5,4.5200000032782555,0.5,2.05517578125,4.0461230501532555,105.365966796875,4279
